Pixel, Red, Green, Blue, Fire
9282,245,176,36,0
9283,241,173,30,0
9284,241,173,28,0
9285,244,176,31,0
9286,246,178,31,0
9287,242,174,27,0
9288,240,172,27,0
9289,240,172,27,0
9290,244,176,33,0
9291,251,182,42,0
9292,255,186,47,0
9293,254,185,46,0
9294,251,183,46,0
9295,252,184,47,0
9296,251,185,45,0
9297,252,183,44,0
9298,251,182,42,0
9299,252,181,39,0
9300,253,183,36,0
9301,254,182,36,0
9302,254,182,35,0
9303,251,181,33,0
9304,251,184,35,0
9305,254,187,38,0
9306,253,189,40,0
9307,252,187,41,0
9308,248,188,40,0
9309,248,188,42,0
9310,247,189,43,0
9311,252,190,47,0
9312,254,192,49,0
9313,255,193,50,0
9314,255,193,50,0
9315,254,192,49,0
9316,251,189,46,0
9317,248,186,43,0
9318,246,184,41,0
9319,247,185,42,0
9320,250,188,45,0
9321,253,191,48,0
9322,252,190,47,0
9323,249,187,44,0
9324,248,186,43,0
9325,251,189,46,0
9326,254,192,49,0
9327,255,193,52,0
9328,252,189,48,0
9329,249,186,45,0
9330,249,186,45,0
9331,253,188,46,0
9332,254,189,47,0
9333,251,186,44,0
9334,248,183,41,0
9335,243,176,33,0
9336,243,176,33,0
9337,245,177,34,0
9338,246,178,35,0
9339,248,180,35,0
9340,250,182,37,0
9341,253,185,40,0
9342,253,187,41,0
9343,251,186,40,0
9344,249,187,40,0
9345,250,185,39,0
9346,249,184,38,0
9347,250,185,39,0
9348,250,185,39,0
9349,252,186,40,0
9350,253,187,41,0
9351,250,184,38,0
9352,250,184,38,0
9353,250,182,37,0
9354,248,180,35,0
9355,244,176,31,0
9356,240,172,27,0
9357,238,167,23,0
9358,236,165,21,0
9359,229,157,11,0
9360,235,163,16,0
9361,242,170,23,0
9362,244,172,25,0
9363,243,171,24,0
9364,241,169,22,0
9365,241,169,22,0
9366,243,171,24,0
9367,247,175,28,0
9368,243,171,24,0
9369,236,164,17,0
9370,230,158,11,0
9371,227,155,8,0
9372,231,159,12,0
9373,240,168,21,0
9374,246,174,27,0
9375,247,175,28,0
9376,245,173,26,0
9377,242,170,23,0
9378,238,166,19,0
9379,236,164,17,0
9380,235,163,16,0
9381,234,162,15,0
9382,234,162,15,0
9383,231,159,12,0
9384,228,156,9,0
9385,227,155,8,0
9386,229,157,10,0
9387,232,160,13,0
9388,233,161,14,0
9389,230,158,11,0
9390,228,154,7,0
9391,215,139,2,0
9392,216,140,3,0
9393,216,139,7,0
9394,214,137,5,0
9395,208,134,3,0
9396,206,132,1,0
9397,206,132,1,0
9398,206,133,4,0
9399,198,129,2,0
9400,195,188,136,0
9401,192,185,131,0
9402,192,182,131,0
9403,194,126,1,0
9404,203,133,1,0
9405,212,143,3,0
9406,216,147,7,0
9407,216,147,7,0
9408,215,144,2,0
9409,214,143,1,0
9410,217,146,4,0
9411,220,149,7,0
9412,222,150,6,0
9413,221,149,5,0
9414,220,148,2,0
9415,219,147,1,0
9416,222,147,2,0
9417,225,150,5,0
9418,228,153,8,0
9419,231,156,11,0
9420,236,161,16,0
9421,236,161,16,0
9422,230,155,10,0
9423,225,153,7,0
9424,231,159,13,0
9425,237,165,19,0
9426,240,168,22,0
9427,245,175,28,0
9428,244,174,27,0
9429,242,172,25,0
9430,241,171,24,0
9431,240,172,25,0
9432,243,175,28,0
9433,247,179,32,0
9434,249,181,36,0
9435,253,184,44,0
9436,252,183,43,0
9437,249,180,40,0
9438,246,178,35,0
9439,244,176,31,0
9440,245,177,30,0
9441,247,179,32,0
9442,249,182,33,0
9443,244,176,29,0
9444,242,174,27,0
9445,241,173,26,0
9446,244,176,31,0
9447,249,181,38,0
9448,253,184,44,0
9449,255,186,46,0
9450,254,187,47,0
9451,254,186,49,0
9452,251,185,47,0
9453,251,182,43,0
9454,249,180,40,0
9455,250,179,37,0
9456,250,179,35,0
9457,251,179,33,0
9458,251,179,32,0
9459,249,179,31,0
9460,250,183,34,0
9461,254,187,38,0
9462,254,190,40,0
9463,254,190,41,0
9464,250,190,42,0
9465,249,189,43,0
9466,246,188,42,0
9467,249,187,44,0
9468,251,189,46,0
9469,253,191,48,0
9470,254,192,49,0
9471,254,192,49,0
9472,251,189,46,0
9473,248,186,43,0
9474,246,184,41,0
9475,245,183,40,0
9476,251,189,46,0
9477,255,193,50,0
9478,253,191,48,0
9479,248,186,43,0
9480,246,184,41,0
9481,250,188,45,0
9482,255,194,51,0
9483,255,195,54,0
9484,255,193,52,0
9485,253,190,49,0
9486,252,189,48,0
9487,254,189,47,0
9488,252,187,45,0
9489,248,183,41,0
9490,244,179,37,0
9491,239,172,29,0
9492,241,174,31,0
9493,244,176,33,0
9494,246,178,35,0
9495,249,181,36,0
9496,251,183,38,0
9497,252,184,39,0
9498,252,186,40,0
9499,251,186,40,0
9500,249,188,38,0
9501,251,186,40,0
9502,250,186,37,0
9503,250,185,39,0
9504,251,187,38,0
9505,252,186,40,0
9506,252,186,38,0
9507,249,183,37,0
9508,250,184,36,0
9509,250,182,37,0
9510,249,181,34,0
9511,246,178,33,0
9512,241,173,26,0
9513,238,167,23,0
9514,235,165,18,0
9515,231,159,12,0
9516,239,167,20,0
9517,247,175,28,0
9518,248,176,29,0
9519,244,172,25,0
9520,239,167,20,0
9521,239,167,20,0
9522,242,170,23,0
9523,246,174,27,0
9524,244,172,25,0
9525,240,168,21,0
9526,235,163,16,0
9527,233,161,14,0
9528,236,164,17,0
9529,242,170,23,0
9530,247,175,28,0
9531,247,175,28,0
9532,243,171,24,0
9533,239,167,20,0
9534,236,164,17,0
9535,236,164,17,0
9536,236,164,17,0
9537,237,165,18,0
9538,237,165,18,0
9539,230,158,11,0
9540,228,156,9,0
9541,226,154,7,0
9542,229,157,10,0
9543,232,160,13,0
9544,232,160,13,0
9545,228,156,9,0
9546,226,152,5,0
9547,222,142,3,0
9548,221,141,2,0
9549,218,140,4,0
9550,217,141,4,0
9551,216,139,7,0
9552,214,137,5,0
9553,210,136,5,0
9554,208,134,3,0
9555,207,133,2,0
9556,206,133,4,0
9557,197,128,1,0
9558,192,185,133,0
9559,191,184,132,0
9560,191,183,136,0
9561,207,135,1,0
9562,207,135,1,0
9563,211,142,2,0
9564,214,145,5,0
9565,215,146,6,0
9566,215,144,2,0
9567,215,144,2,0
9568,217,146,4,0
9569,220,149,7,0
9570,221,149,5,0
9571,222,150,6,0
9572,221,149,3,0
9573,219,147,1,0
9574,224,149,4,0
9575,228,153,8,0
9576,232,157,12,0
9577,236,161,16,0
9578,236,161,16,0
9579,230,155,10,0
9580,225,153,7,0
9581,230,158,12,0
9582,237,165,19,0
9583,239,167,21,0
9584,244,174,27,0
9585,243,173,26,0
9586,242,172,25,0
9587,241,171,24,0
9588,241,173,26,0
9589,243,175,28,0
9590,246,178,31,0
9591,248,180,35,0
9592,252,184,41,0
9593,250,181,41,0
9594,247,179,36,0
9595,244,176,31,0
9596,245,177,30,0
9597,246,179,30,0
9598,248,181,32,0
9599,249,182,31,0
9600,245,178,29,0
9601,244,177,28,0
9602,242,175,26,0
9603,243,175,28,0
9604,246,178,33,0
9605,250,182,39,0
9606,252,183,43,0
9607,252,185,45,0
9608,253,185,48,0
9609,251,185,47,0
9610,251,182,43,0
9611,249,180,40,0
9612,249,178,36,0
9613,248,177,33,0
9614,248,176,30,0
9615,248,176,29,0
9616,248,178,28,0
9617,248,181,30,0
9618,251,184,35,0
9619,253,189,39,0
9620,255,191,42,0
9621,252,192,42,0
9622,250,190,42,0
9623,246,188,42,0
9624,245,183,40,0
9625,247,185,42,0
9626,249,187,44,0
9627,251,189,46,0
9628,252,190,47,0
9629,251,189,46,0
9630,250,188,45,0
9631,248,186,43,0
9632,246,184,41,0
9633,252,190,47,0
9634,255,194,51,0
9635,254,192,49,0
9636,249,187,44,0
9637,247,185,42,0
9638,251,189,46,0
9639,255,195,52,0
9640,255,195,54,0
9641,255,193,52,0
9642,255,190,50,0
9643,255,189,49,0
9644,253,188,46,0
9645,251,186,44,0
9646,248,181,40,0
9647,246,179,38,0
9648,243,175,32,0
9649,244,176,33,0
9650,247,179,36,0
9651,250,182,39,0
9652,253,182,38,0
9653,254,183,39,0
9654,254,183,39,0
9655,251,183,38,0
9656,251,187,38,0
9657,249,188,37,0
9658,251,187,38,0
9659,250,186,36,0
9660,249,185,36,0
9661,248,184,34,0
9662,248,182,34,0
9663,248,182,33,0
9664,249,183,35,0
9665,249,183,34,0
9666,251,183,36,0
9667,250,183,34,0
9668,247,179,32,0
9669,242,175,26,0
9670,240,170,23,0
9671,237,167,19,0
9672,240,168,21,0
9673,247,175,28,0
9674,254,182,35,0
9675,253,181,34,0
9676,247,175,28,0
9677,241,169,22,0
9678,239,167,20,0
9679,241,169,22,0
9680,244,172,25,0
9681,245,173,26,0
9682,245,173,26,0
9683,244,172,25,0
9684,242,170,23,0
9685,243,171,24,0
9686,246,174,27,0
9687,248,176,29,0
9688,244,172,25,0
9689,240,168,21,0
9690,236,164,17,0
9691,235,163,16,0
9692,237,165,18,0
9693,240,168,21,0
9694,240,168,21,0
9695,240,168,21,0
9696,230,158,11,0
9697,228,156,9,0
9698,227,155,8,0
9699,229,157,10,0
9700,232,160,13,0
9701,232,160,13,0
9702,227,155,8,0
9703,224,150,3,0
9704,225,144,3,0
9705,227,146,5,0
9706,228,148,9,0
9707,226,146,7,0
9708,222,142,5,0
9709,217,140,2,0
9710,220,142,6,0
9711,219,141,5,0
9712,216,139,7,0
9713,214,137,5,0
9714,212,135,5,0
9715,210,133,3,0
9716,206,132,1,0
9717,204,131,2,0
9718,192,122,1,0
9719,192,184,135,0
9720,192,184,135,0
9721,207,135,1,0
9722,207,135,1,0
9723,207,135,1,0
9724,210,141,1,0
9725,213,144,4,0
9726,214,145,5,0
9727,215,144,2,0
9728,215,144,2,0
9729,216,145,3,0
9730,218,147,5,0
9731,219,147,3,0
9732,221,149,5,0
9733,222,150,4,0
9734,220,148,2,0
9735,222,147,2,0
9736,227,152,7,0
9737,230,155,10,0
9738,236,161,16,0
9739,236,161,16,0
9740,231,156,11,0
9741,226,154,8,0
9742,231,159,13,0
9743,236,164,18,0
9744,238,166,20,0
9745,241,171,24,0
9746,241,171,24,0
9747,241,171,24,0
9748,242,172,25,0
9749,241,173,26,0
9750,243,175,28,0
9751,244,176,29,0
9752,245,177,32,0
9753,249,181,38,0
9754,246,178,35,0
9755,242,174,29,0
9756,241,173,26,0
9757,243,176,27,0
9758,245,178,27,0
9759,246,179,28,0
9760,246,179,28,0
9761,244,177,26,0
9762,244,177,26,0
9763,243,176,27,0
9764,242,175,26,0
9765,243,175,28,0
9766,245,177,32,0
9767,247,179,36,0
9768,247,180,39,0
9769,250,182,45,0
9770,249,183,47,0
9771,250,181,44,0
9772,249,180,41,0
9773,250,179,39,0
9774,247,176,32,0
9775,246,174,28,0
9776,244,172,25,0
9777,248,178,28,0
9778,246,179,28,0
9779,248,181,32,0
9780,249,185,35,0
9781,253,189,40,0
9782,252,192,42,0
9783,250,190,42,0
9784,246,189,40,0
9785,244,182,39,0
9786,245,183,40,0
9787,246,184,41,0
9788,248,186,43,0
9789,249,187,44,0
9790,250,188,45,0
9791,250,188,45,0
9792,250,188,45,0
9793,248,186,43,0
9794,251,189,46,0
9795,254,192,49,0
9796,253,191,48,0
9797,250,188,45,0
9798,249,187,44,0
9799,252,190,47,0
9800,255,193,50,0
9801,255,192,51,0
9802,254,191,50,0
9803,255,189,49,0
9804,253,187,47,0
9805,251,186,44,0
9806,250,185,43,0
9807,250,183,42,0
9808,249,182,41,0
9809,248,180,37,0
9810,250,182,39,0
9811,252,184,41,0
9812,254,186,43,0
9813,255,185,41,0
9814,254,183,39,0
9815,251,180,36,0
9816,247,179,32,0
9817,248,184,34,0
9818,246,185,34,0
9819,248,184,34,0
9820,248,184,34,0
9821,247,183,33,0
9822,245,181,31,0
9823,245,179,30,0
9824,244,178,29,0
9825,248,182,33,0
9826,248,182,33,0
9827,249,182,33,0
9828,248,181,32,0
9829,246,179,30,0
9830,243,176,27,0
9831,243,173,25,0
9832,241,171,23,0
9833,248,176,29,0
9834,252,180,33,0
9835,255,184,37,0
9836,255,183,36,0
9837,249,177,30,0
9838,243,171,24,0
9839,241,169,22,0
9840,241,169,22,0
9841,242,170,23,0
9842,244,172,25,0
9843,247,175,28,0
9844,247,175,28,0
9845,246,174,27,0
9846,246,174,27,0
9847,246,174,27,0
9848,248,176,29,0
9849,241,169,22,0
9850,237,165,18,0
9851,234,162,15,0
9852,235,163,16,0
9853,239,167,20,0
9854,242,170,23,0
9855,242,170,23,0
9856,240,168,21,0
9857,231,159,12,0
9858,229,157,10,0
9859,229,157,10,0
9860,231,159,12,0
9861,234,162,15,0
9862,233,161,14,0
9863,227,155,8,0
9864,224,150,3,0
9865,225,146,2,0
9866,227,146,3,0
9867,228,147,6,0
9868,230,149,8,0
9869,231,151,12,0
9870,230,150,11,0
9871,226,146,9,0
9872,223,143,6,0
9873,221,143,7,0
9874,218,140,4,0
9875,214,137,5,0
9876,213,136,4,0
9877,212,135,5,0
9878,210,133,3,0
9879,192,122,1,0
9880,191,183,136,0
9881,193,185,139,0
9882,193,123,1,0
9883,197,128,1,0
9884,208,136,2,0
9885,208,136,2,0
9886,207,135,1,0
9887,209,140,1,0
9888,211,142,2,0
9889,213,144,4,0
9890,213,144,4,0
9891,215,144,2,0
9892,215,144,2,0
9893,215,144,2,0
9894,216,145,3,0
9895,217,145,1,0
9896,221,149,5,0
9897,224,152,6,0
9898,222,150,4,0
9899,221,146,1,0
9900,225,150,5,0
9901,227,152,7,0
9902,234,159,14,0
9903,237,162,17,0
9904,232,157,12,0
9905,228,156,10,0
9906,232,160,14,0
9907,237,165,19,0
9908,238,166,20,0
9909,237,167,20,0
9910,239,169,22,0
9911,241,171,24,0
9912,243,173,26,0
9913,242,174,27,0
9914,242,174,27,0
9915,242,174,27,0
9916,242,174,27,0
9917,245,177,32,0
9918,241,173,28,0
9919,237,169,24,0
9920,237,169,22,0
9921,240,173,24,0
9922,243,176,25,0
9923,243,176,25,0
9924,243,176,23,0
9925,243,176,23,0
9926,243,176,23,0
9927,243,176,25,0
9928,242,175,26,0
9929,240,172,25,0
9930,240,172,27,0
9931,241,173,28,0
9932,241,174,33,0
9933,246,178,41,0
9934,246,180,44,0
9935,250,181,44,0
9936,250,181,42,0
9937,251,180,40,0
9938,247,176,32,0
9939,244,172,26,0
9940,242,170,23,0
9941,248,178,28,0
9942,244,177,26,0
9943,245,178,29,0
9944,246,182,32,0
9945,251,187,38,0
9946,251,191,41,0
9947,250,190,42,0
9948,247,190,41,0
9949,246,184,41,0
9950,246,184,41,0
9951,245,183,40,0
9952,245,183,40,0
9953,246,184,41,0
9954,247,185,42,0
9955,249,187,44,0
9956,250,188,45,0
9957,249,187,44,0
9958,249,187,44,0
9959,250,188,45,0
9960,250,188,45,0
9961,250,188,45,0
9962,251,189,46,0
9963,251,189,46,0
9964,252,190,47,0
9965,253,187,47,0
9966,252,186,46,0
9967,251,185,45,0
9968,250,184,44,0
9969,249,184,42,0
9970,250,185,43,0
9971,253,186,45,0
9972,254,187,46,0
9973,254,186,43,0
9974,255,188,45,0
9975,255,189,46,0
9976,255,189,46,0
9977,255,186,42,0
9978,252,181,37,0
9979,247,176,32,0
9980,241,173,26,0
9981,242,178,28,0
9982,241,180,27,0
9983,244,181,28,0
9984,245,182,29,0
9985,245,182,29,0
9986,244,181,28,0
9987,244,179,27,0
9988,243,178,26,0
9989,246,181,29,0
9990,245,180,28,0
9991,246,179,28,0
9992,245,178,27,0
9993,244,177,26,0
9994,243,176,25,0
9995,244,174,24,0
9996,243,173,23,0
9997,251,179,32,0
9998,252,180,33,0
9999,252,180,33,0
10000,251,179,32,0
10001,249,177,30,0
10002,245,173,26,0
10003,242,170,23,0
10004,240,168,21,0
10005,243,171,24,0
10006,244,172,25,0
10007,245,173,26,0
10008,244,172,25,0
10009,242,170,23,0
10010,241,169,22,0
10011,242,170,23,0
10012,244,172,25,0
10013,241,169,22,0
10014,237,165,18,0
10015,234,162,15,0
10016,236,164,17,0
10017,241,169,22,0
10018,243,171,24,0
10019,241,169,22,0
10020,237,165,18,0
10021,232,160,13,0
10022,230,158,11,0
10023,230,158,11,0
10024,233,161,14,0
10025,235,163,16,0
10026,234,162,15,0
10027,227,155,8,0
10028,224,150,3,0
10029,225,146,2,0
10030,226,145,2,0
10031,226,145,4,0
10032,228,147,6,0
10033,229,149,10,0
10034,229,149,10,0
10035,226,146,9,0
10036,223,143,6,0
10037,221,143,7,0
10038,217,139,3,0
10039,213,136,4,0
10040,211,134,2,0
10041,211,134,4,0
10042,210,133,3,0
10043,192,122,1,0
10044,191,183,136,0
10045,192,185,139,0
10046,196,126,4,0
10047,199,130,3,0
10048,205,135,1,0
10049,208,136,2,0
10050,208,136,2,0
10051,207,135,1,0
10052,212,141,1,0
10053,215,144,4,0
10054,215,144,2,0
10055,215,144,2,0
10056,215,144,2,0
10057,215,142,1,0
10058,221,149,3,0
10059,225,153,7,0
10060,223,151,5,0
10061,224,149,4,0
10062,225,150,5,0
10063,233,158,13,0
10064,237,162,17,0
10065,233,158,13,0
10066,229,157,11,0
10067,233,161,15,0
10068,237,165,19,0
10069,237,165,19,0
10070,235,165,18,0
10071,237,167,20,0
10072,240,170,23,0
10073,243,173,26,0
10074,242,174,27,0
10075,242,174,27,0
10076,240,172,25,0
10077,239,171,24,0
10078,243,175,30,0
10079,238,170,25,0
10080,234,166,21,0
10081,234,166,19,0
10082,237,170,21,0
10083,241,174,25,0
10084,241,174,23,0
10085,241,174,23,0
10086,241,174,23,0
10087,242,175,24,0
10088,243,176,27,0
10089,241,174,25,0
10090,239,171,24,0
10091,237,169,24,0
10092,237,169,24,0
10093,238,170,27,0
10094,244,177,37,0
10095,246,178,41,0
10096,250,181,42,0
10097,251,182,43,0
10098,252,181,41,0
10099,248,177,35,0
10100,243,172,28,0
10101,239,169,22,0
10102,248,178,30,0
10103,243,176,27,0
10104,242,174,27,0
10105,244,178,30,0
10106,249,185,36,0
10107,251,189,42,0
10108,252,190,43,0
10109,250,188,43,0
10110,249,187,42,0
10111,248,186,43,0
10112,247,182,40,0
10113,244,182,39,0
10114,245,180,38,0
10115,245,183,40,0
10116,249,184,42,0
10117,249,187,44,0
10118,251,186,44,0
10119,247,185,42,0
10120,248,183,41,0
10121,248,186,43,0
10122,252,187,45,0
10123,251,189,46,0
10124,252,187,45,0
10125,250,185,43,0
10126,250,185,43,0
10127,250,185,43,0
10128,250,183,42,0
10129,248,183,41,0
10130,249,182,39,0
10131,251,184,41,0
10132,255,188,45,0
10133,255,191,48,0
10134,255,190,47,0
10135,255,191,46,0
10136,255,192,49,0
10137,255,191,46,0
10138,255,185,41,0
10139,250,179,35,0
10140,243,172,28,0
10141,237,169,22,0
10142,238,172,23,0
10143,238,175,22,0
10144,241,176,24,0
10145,243,178,26,0
10146,244,179,27,0
10147,244,179,27,0
10148,244,179,27,0
10149,243,178,26,0
10150,245,178,27,0
10151,244,177,26,0
10152,243,176,25,0
10153,242,175,24,0
10154,241,174,23,0
10155,241,174,23,0
10156,244,174,24,0
10157,244,174,24,0
10158,250,178,31,0
10159,249,177,30,0
10160,247,175,28,0
10161,247,175,28,0
10162,247,175,28,0
10163,246,174,27,0
10164,242,170,23,0
10165,239,167,20,0
10166,245,173,26,0
10167,245,173,26,0
10168,242,170,23,0
10169,239,167,20,0
10170,236,164,17,0
10171,235,163,16,0
10172,238,166,19,0
10173,240,168,21,0
10174,242,170,23,0
10175,238,166,19,0
10176,235,163,16,0
10177,238,166,19,0
10178,242,170,23,0
10179,243,171,24,0
10180,239,167,20,0
10181,234,162,15,0
10182,233,161,14,0
10183,231,159,12,0
10184,231,159,12,0
10185,234,162,15,0
10186,236,164,17,0
10187,234,162,15,0
10188,228,156,9,0
10189,224,150,3,0
10190,224,145,1,0
10191,222,142,1,0
10192,224,144,3,0
10193,226,146,5,0
10194,224,147,7,0
10195,222,145,5,0
10196,220,143,5,0
10197,220,143,5,0
10198,216,140,3,0
10199,212,136,1,0
10200,208,134,1,0
10201,208,134,3,0
10202,207,132,4,0
10203,192,122,1,0
10204,192,186,136,0
10205,203,133,1,0
10206,217,144,3,0
10207,219,147,3,0
10208,220,148,4,0
10209,220,148,4,0
10210,221,146,3,0
10211,221,146,1,0
10212,224,150,3,0
10213,225,151,4,0
10214,228,154,7,0
10215,230,156,7,0
10216,223,149,2,0
10217,224,149,4,0
10218,227,152,7,0
10219,231,156,11,0
10220,233,158,13,0
10221,232,160,14,0
10222,233,161,15,0
10223,233,163,16,0
10224,234,164,17,0
10225,237,167,20,0
10226,236,166,19,0
10227,234,166,19,0
10228,236,168,21,0
10229,240,172,25,0
10230,242,174,27,0
10231,241,175,27,0
10232,240,174,26,0
10233,245,177,32,0
10234,243,175,32,0
10235,240,172,29,0
10236,237,169,24,0
10237,236,168,23,0
10238,238,170,25,0
10239,241,173,28,0
10240,243,175,30,0
10241,237,169,24,0
10242,241,173,28,0
10243,245,177,32,0
10244,245,177,32,0
10245,243,175,30,0
10246,239,171,28,0
10247,236,168,25,0
10248,235,167,24,0
10249,244,175,35,0
10250,248,179,39,0
10251,253,184,44,0
10252,255,188,48,0
10253,255,190,47,0
10254,254,186,43,0
10255,249,181,38,0
10256,245,177,32,0
10257,251,183,38,0
10258,251,183,38,0
10259,250,182,37,0
10260,248,180,35,0
10261,245,179,33,0
10262,246,179,36,0
10263,250,183,40,0
10264,253,186,43,0
10265,254,187,44,0
10266,248,183,39,0
10267,245,178,35,0
10268,243,178,34,0
10269,247,180,37,0
10270,250,185,41,0
10271,252,185,42,0
10272,251,186,42,0
10273,253,186,43,0
10274,247,182,38,0
10275,243,176,33,0
10276,243,178,34,0
10277,248,181,38,0
10278,249,184,40,0
10279,247,180,37,0
10280,243,176,33,0
10281,249,183,37,0
10282,249,183,37,0
10283,249,181,36,0
10284,245,179,33,0
10285,244,176,31,0
10286,246,178,33,0
10287,253,185,40,0
10288,255,191,46,0
10289,255,192,47,0
10290,255,191,44,0
10291,255,189,44,0
10292,254,186,39,0
10293,250,182,35,0
10294,246,178,31,0
10295,242,174,27,0
10296,240,172,25,0
10297,241,174,25,0
10298,244,177,28,0
10299,248,181,32,0
10300,251,184,35,0
10301,249,182,33,0
10302,244,177,28,0
10303,238,171,22,0
10304,233,166,17,0
10305,238,168,20,0
10306,242,172,24,0
10307,246,176,28,0
10308,248,178,30,0
10309,246,176,28,0
10310,244,174,26,0
10311,242,172,24,0
10312,242,172,24,0
10313,242,170,23,0
10314,247,173,26,0
10315,249,175,28,0
10316,248,174,27,0
10317,244,170,23,0
10318,242,168,21,0
10319,243,169,22,0
10320,245,171,24,0
10321,244,170,23,0
10322,242,168,21,0
10323,240,166,19,0
10324,238,164,17,0
10325,238,164,17,0
10326,237,163,16,0
10327,235,161,14,0
10328,233,159,12,0
10329,241,167,20,0
10330,237,163,16,0
10331,235,161,14,0
10332,237,163,16,0
10333,242,168,21,0
10334,243,169,22,0
10335,239,165,18,0
10336,234,160,13,0
10337,232,158,11,0
10338,234,160,13,0
10339,236,162,15,0
10340,235,161,14,0
10341,230,156,9,0
10342,225,151,4,0
10343,223,149,2,0
10344,222,148,1,0
10345,222,146,1,0
10346,224,149,4,0
10347,226,151,6,0
10348,224,149,6,0
10349,219,144,1,0
10350,210,137,6,0
10351,210,137,8,0
10352,204,131,3,0
10353,200,126,1,0
10354,200,126,1,0
10355,197,126,2,0
10356,197,125,4,0
10357,203,133,1,0
10358,220,145,2,0
10359,221,146,3,0
10360,221,146,3,0
10361,222,147,2,0
10362,222,147,2,0
10363,224,150,3,0
10364,226,152,5,0
10365,226,152,5,0
10366,229,155,6,0
10367,231,157,8,0
10368,226,152,3,0
10369,225,150,5,0
10370,227,152,7,0
10371,230,155,10,0
10372,232,157,12,0
10373,232,160,14,0
10374,233,161,15,0
10375,233,163,16,0
10376,234,164,17,0
10377,235,165,18,0
10378,234,164,17,0
10379,233,165,18,0
10380,235,167,20,0
10381,239,171,24,0
10382,241,173,26,0
10383,240,174,26,0
10384,239,173,25,0
10385,246,178,33,0
10386,244,176,33,0
10387,242,174,31,0
10388,240,172,29,0
10389,240,172,29,0
10390,242,174,31,0
10391,245,177,34,0
10392,246,178,35,0
10393,239,171,28,0
10394,243,175,32,0
10395,247,179,36,0
10396,249,181,38,0
10397,247,179,36,0
10398,244,176,33,0
10399,242,174,31,0
10400,241,173,30,0
10401,244,176,33,0
10402,247,179,36,0
10403,252,184,41,0
10404,255,188,45,0
10405,255,189,46,0
10406,255,188,45,0
10407,252,184,41,0
10408,250,182,39,0
10409,249,181,38,0
10410,250,182,39,0
10411,250,182,39,0
10412,248,180,37,0
10413,246,178,35,0
10414,246,178,35,0
10415,249,181,38,0
10416,251,183,40,0
10417,255,188,45,0
10418,251,184,41,0
10419,248,181,38,0
10420,248,181,38,0
10421,251,184,41,0
10422,254,187,44,0
10423,254,187,44,0
10424,253,186,43,0
10425,249,182,39,0
10426,244,177,34,0
10427,240,173,30,0
10428,241,174,31,0
10429,244,177,34,0
10430,246,179,36,0
10431,244,177,34,0
10432,240,174,28,0
10433,245,177,30,0
10434,246,178,31,0
10435,247,179,32,0
10436,246,178,31,0
10437,244,176,29,0
10438,245,177,30,0
10439,249,181,34,0
10440,253,185,38,0
10441,253,185,38,0
10442,253,185,38,0
10443,253,185,38,0
10444,252,184,37,0
10445,250,182,35,0
10446,247,179,32,0
10447,244,176,29,0
10448,242,174,27,0
10449,249,179,31,0
10450,251,181,33,0
10451,253,183,35,0
10452,254,184,36,0
10453,251,181,33,0
10454,245,175,27,0
10455,240,170,22,0
10456,236,166,18,0
10457,239,169,21,0
10458,243,173,25,0
10459,246,176,28,0
10460,247,177,29,0
10461,246,176,28,0
10462,244,174,26,0
10463,244,174,26,0
10464,244,174,26,0
10465,243,169,22,0
10466,245,171,24,0
10467,247,173,26,0
10468,246,172,25,0
10469,243,169,22,0
10470,241,167,20,0
10471,242,168,21,0
10472,244,170,23,0
10473,242,168,21,0
10474,241,167,20,0
10475,240,166,19,0
10476,239,165,18,0
10477,239,165,18,0
10478,239,165,18,0
10479,239,165,18,0
10480,238,164,17,0
10481,239,165,18,0
10482,236,162,15,0
10483,235,161,14,0
10484,239,165,18,0
10485,244,170,23,0
10486,245,171,24,0
10487,240,166,19,0
10488,235,161,14,0
10489,231,157,10,0
10490,233,159,12,0
10491,235,161,14,0
10492,234,160,13,0
10493,230,156,9,0
10494,226,152,5,0
10495,224,150,3,0
10496,223,149,2,0
10497,219,144,1,0
10498,222,147,2,0
10499,225,150,5,0
10500,224,152,6,0
10501,222,150,4,0
10502,212,139,8,0
10503,208,138,8,0
10504,202,131,3,0
10505,198,127,3,0
10506,199,128,2,0
10507,203,130,2,0
10508,198,127,1,0
10509,197,125,4,0
10510,217,141,3,0
10511,217,142,1,0
10512,219,144,1,0
10513,221,146,3,0
10514,222,147,2,0
10515,223,148,3,0
10516,222,148,1,0
10517,226,152,5,0
10518,228,154,7,0
10519,227,153,6,0
10520,229,155,6,0
10521,232,158,9,0
10522,229,155,6,0
10523,225,150,5,0
10524,226,151,6,0
10525,228,153,8,0
10526,230,155,10,0
10527,231,159,13,0
10528,233,161,15,0
10529,235,163,17,0
10530,236,164,18,0
10531,234,164,17,0
10532,233,163,16,0
10533,231,163,16,0
10534,234,166,19,0
10535,238,170,23,0
10536,241,173,26,0
10537,241,173,26,0
10538,241,173,26,0
10539,246,178,33,0
10540,245,177,32,0
10541,244,176,31,0
10542,243,175,30,0
10543,243,175,30,0
10544,244,176,31,0
10545,246,178,33,0
10546,248,180,35,0
10547,241,173,28,0
10548,245,177,32,0
10549,250,182,37,0
10550,252,184,39,0
10551,250,182,37,0
10552,248,180,35,0
